date,_id,place_name,place_type,lat,lng,text
Tue Sep 29 08:31:49 +0000 2020,1310859815502184448,Hessle,city,53.7329,-0.42458,"""White farmhouse loaf 800g"" in #Hessle #UnitedKingdom https://t.co/JHjlGQX8nV #foodwaste #free"
Tue Sep 29 08:31:33 +0000 2020,1310859749353807874,Woodley,city,51.454745,-0.907199,"""2 x Croissants (Nuts)"" in #Reading #UnitedKingdom https://t.co/d9D80LWMtL #foodwaste #free"
Tue Sep 29 08:31:02 +0000 2020,1310859620555124737,Hessle,city,53.7329,-0.42458,"""Wholemeal loaf 400g"" in #Hessle #UnitedKingdom https://t.co/u1DCfznNCy #foodwaste #free"
Tue Sep 29 08:30:38 +0000 2020,1310859516775407616,Woodley,city,51.454745,-0.907199,"""2 x Sweet Pastries"" in #Reading #UnitedKingdom https://t.co/6DgzB7oly1 #foodwaste #free"
Tue Sep 29 08:30:10 +0000 2020,1310859403319554048,Woodley,city,51.454745,-0.907199,"""2 x Sweet Pastries"" in #Reading #UnitedKingdom https://t.co/SzeZWNZ68F #foodwaste #free"
Tue Sep 29 08:30:01 +0000 2020,1310859362907418625,Woodley,city,51.454745,-0.907199,"""2 x Sweet Pastries"" in #Reading #UnitedKingdom https://t.co/LnqWpJfBDj #foodwaste #free"
Tue Sep 29 08:29:46 +0000 2020,1310859298537377792,Woodley,city,51.454745,-0.907199,"""2 x Sweet Pastries"" in #Reading #UnitedKingdom https://t.co/3zAe4H8m97 #foodwaste #free"
Tue Sep 29 08:29:33 +0000 2020,1310859246637060096,Hounslow,city,51.4823,-0.3286,"""Sofa bed "" in #Isleworth #UnitedKingdom https://t.co/yZRUEgYv8A #zerowaste #free"
Tue Sep 29 08:29:30 +0000 2020,1310859231789187073,Walthamstow,city,51.58047,-0.009095,"""4 bottles of VK "" in #London #UnitedKingdom https://t.co/m800LPaMys #foodwaste #free"
Tue Sep 29 08:29:28 +0000 2020,1310859226798006272,Woodley,city,51.454745,-0.907199,"""2 x Sweet Pastries"" in #Reading #UnitedKingdom https://t.co/fhWgA6O1LB #foodwaste #free"
Tue Sep 29 08:28:39 +0000 2020,1310859021138759680,Bath,city,51.362172,-2.38445,"""Pret veggie hot wrap"" in #Bath #UnitedKingdom https://t.co/jikwownduC #foodwaste #free"
Tue Sep 29 08:28:38 +0000 2020,1310859016244002818,Woodley,city,51.454745,-0.907199,"""4 x Chocolate Croissants"" in #Reading #UnitedKingdom https://t.co/SFh1DMyqij #foodwaste #free"
Tue Sep 29 08:27:52 +0000 2020,1310858823482183681,Woodley,city,51.454745,-0.907199,"""4 x Croissants"" in #Reading #UnitedKingdom https://t.co/HE7P8YY27r #foodwaste #free"
Tue Sep 29 08:26:49 +0000 2020,1310858557949083648,Woodley,city,51.454745,-0.907199,"""Tiger Baguette"" in #Reading #UnitedKingdom https://t.co/dVdpr6WPHx #foodwaste #free"
Tue Sep 29 08:26:22 +0000 2020,1310858446804221959,Woodley,city,51.454745,-0.907199,"""Tiger Baguette"" in #Reading #UnitedKingdom https://t.co/WcRRLwkW0X #foodwaste #free"
Tue Sep 29 08:25:47 +0000 2020,1310858298858635271,Woodley,city,51.454745,-0.907199,"""Three Cheese Bloomer"" in #Reading #UnitedKingdom https://t.co/urgHQ6TP7Y #foodwaste #free"
Tue Sep 29 08:25:11 +0000 2020,1310858148639637506,Woodley,city,51.454745,-0.907199,"""Tiger Bloomer"" in #Reading #UnitedKingdom https://t.co/XIQMMHEuBd #foodwaste #free"
Tue Sep 29 08:24:31 +0000 2020,1310857977319096320,Woodley,city,51.454745,-0.907199,"""Crusty White Rolls x 6"" in #Reading #UnitedKingdom https://t.co/bWr8Nw0Vlj #foodwaste #free"
Tue Sep 29 08:24:17 +0000 2020,1310857918967877633,Woodley,city,51.454745,-0.907199,"""Crusty White Rolls x 6"" in #Reading #UnitedKingdom https://t.co/J9D2XVM0Rk #foodwaste #free"
Tue Sep 29 08:19:48 +0000 2020,1310856793359347712,Walthamstow,city,51.5672,-0.00589,"""Kenco instant coffee"" in #London #UnitedKingdom https://t.co/41AgSjAJJb #foodwaste #free"
Tue Sep 29 08:17:58 +0000 2020,1310856333088952320,Hatfield,city,51.7651,-0.24119,"""Crunchy coleslaw kit"" in #Hatfield #UnitedKingdom https://t.co/U4zEMiglcX #foodwaste #free"
Tue Sep 29 08:15:58 +0000 2020,1310855828203876358,Salford,city,53.475979,-2.26497,"""2x sausage rolls "" in #Salford #UnitedKingdom https://t.co/45WCSv0ftl #foodwaste #free"
Tue Sep 29 08:15:06 +0000 2020,1310855608447512576,Manchester,city,53.448827,-2.24902,"""Pret Wraps"" in #Manchester #UnitedKingdom https://t.co/C8T5b3Q4cz #foodwaste #free"
Tue Sep 29 08:14:02 +0000 2020,1310855340016242689,Islington,city,51.5567,-0.10577,"""Balsamic semi dried tomatoes "" in #London #UnitedKingdom https://t.co/VIggHjZA13 #foodwaste #free"
Tue Sep 29 08:13:21 +0000 2020,1310855167361810434,Manchester,city,53.448793,-2.249072,"""Pret Surplus Salad Boxes"" in #Manchester #UnitedKingdom https://t.co/THqAzKU0IR #foodwaste #free"
Tue Sep 29 08:13:11 +0000 2020,1310855125741731841,Birmingham,city,52.44,-1.9448,"""Pret Tuna salad box"" in #Birmingham #UnitedKingdom https://t.co/ekDy2lVuij #foodwaste #free"
Tue Sep 29 08:13:00 +0000 2020,1310855081416421380,Barnet,city,51.581734,-0.237377,"""Able and Cole and Riverford recipes in a ring ..."" in #London #UnitedKingdom https://t.co/HeAreVo1I0 #zerowaste #free"
Tue Sep 29 08:12:50 +0000 2020,1310855038542254080,Kensington,city,51.491968,-0.192579,"""Cornbread "" in #London #UnitedKingdom https://t.co/ofEQyaummA #foodwaste #free"
Tue Sep 29 08:12:19 +0000 2020,1310854909361823744,Manchester,city,53.448834,-2.248986,"""Pret Surplus Salad Boxes"" in #Manchester #UnitedKingdom https://t.co/O9oLmWdGPH #foodwaste #free"
Tue Sep 29 08:12:10 +0000 2020,1310854870384156674,Barnet,city,51.581734,-0.237377,"""Hair gel"" in #London #UnitedKingdom https://t.co/ozxyYlUBw2 #zerowaste #free"
Tue Sep 29 08:12:10 +0000 2020,1310854870308712449,Kensington,city,51.491968,-0.192579,"""Donuts!!! "" in #London #UnitedKingdom https://t.co/j7VO885N1d #foodwaste #free"
Tue Sep 29 08:11:43 +0000 2020,1310854758325006337,Birmingham,city,52.44,-1.9448,"""Pret Kids Cheese Sandwich "" in #Birmingham #UnitedKingdom https://t.co/hU3kcqGGEV #foodwaste #free"
Tue Sep 29 08:11:07 +0000 2020,1310854607732604928,Manchester,city,53.448819,-2.248993,"""Pret Sandwiches"" in #Manchester #UnitedKingdom https://t.co/7S6mvMZHS1 #foodwaste #free"
Tue Sep 29 08:11:07 +0000 2020,1310854606512173057,Barnet,city,51.581734,-0.237377,"""Top coat"" in #London #UnitedKingdom https://t.co/nCeYSKnKBd #zerowaste #free"
Tue Sep 29 08:10:43 +0000 2020,1310854505907589125,Hatfield,city,51.7651,-0.24119,"""Filtered skimmed 0.1% fat"" in #Hatfield #UnitedKingdom https://t.co/paQyMjuPO6 #foodwaste #free"
Tue Sep 29 08:10:25 +0000 2020,1310854431525699584,Hatfield,city,51.7651,-0.24119,"""Filtered skimmed 0.1% fat"" in #Hatfield #UnitedKingdom https://t.co/lqMRfYGFPW #foodwaste #free"
Tue Sep 29 08:09:53 +0000 2020,1310854298163720192,Manchester,city,53.448853,-2.249036,"""Pret Surplus Baguettes "" in #Manchester #UnitedKingdom https://t.co/NjyTVqE8K8 #foodwaste #free"
Tue Sep 29 08:09:53 +0000 2020,1310854297278701569,Kensington,city,51.491968,-0.192579,"""Bananas!! "" in #London #UnitedKingdom https://t.co/05UnlJVASG #foodwaste #free"
Tue Sep 29 08:08:12 +0000 2020,1310853873108750336,Poole,city,50.7534,-1.95186,"""PRE LISTING "" in #Poole #UnitedKingdom https://t.co/X5icx7Nwck #foodwaste #free"
Tue Sep 29 08:07:48 +0000 2020,1310853771010945026,Kensington,city,51.491968,-0.192579,"""Some kind of vegetable!! (I have no idea...) "" in #London #UnitedKingdom https://t.co/8l5cTbd7JT #foodwaste #free"
Tue Sep 29 08:06:35 +0000 2020,1310853467636981760,Salford,city,53.475979,-2.26497,"""Cheese baguette "" in #Salford #UnitedKingdom https://t.co/ZsbpYACG5N #foodwaste #free"
Tue Sep 29 08:04:51 +0000 2020,1310853029483118592,Taverham,city,52.6897,1.21463,"""Glass bowl"" in #Norwich #UnitedKingdom https://t.co/VIzcOYFEha #zerowaste #free"
Tue Sep 29 08:01:59 +0000 2020,1310852306880081922,Sprowston,city,52.652,1.3301,"""Pack of 4 part baked white baguettes"" in #Norwich #UnitedKingdom https://t.co/m3E7SqH9Ai #foodwaste #free"
Tue Sep 29 08:01:27 +0000 2020,1310852174348517376,Sprowston,city,52.652,1.3301,"""Tesco bakery French baguette"" in #Norwich #UnitedKingdom https://t.co/6elrdiA86I #foodwaste #free"
Tue Sep 29 08:00:52 +0000 2020,1310852025614245890,Sprowston,city,52.652,1.3301,"""Tesco bakery sour dough bloomer"" in #Norwich #UnitedKingdom https://t.co/qTJ6cohaxS #foodwaste #free"
Tue Sep 29 08:00:35 +0000 2020,1310851954730565634,Sprowston,city,52.652,1.3301,"""Tesco bakery corn bread"" in #Norwich #UnitedKingdom https://t.co/ilkTOong2L #foodwaste #free"
Tue Sep 29 07:59:40 +0000 2020,1310851726904356864,Poplar,city,51.5155,-0.02358,"""Woman skirt"" in #London #UnitedKingdom https://t.co/A2t1IWhxeE #zerowaste #free"
Tue Sep 29 07:59:25 +0000 2020,1310851662647635973,Sprowston,city,52.652,1.3301,"""Hovis white loaf, thick slice"" in #Norwich #UnitedKingdom https://t.co/AS8RoRpMdD #foodwaste #free"
Tue Sep 29 07:59:25 +0000 2020,1310851661242470400,Poplar,city,51.5155,-0.02358,"""Skirt"" in #London #UnitedKingdom https://t.co/Jv7F6qAA6r #zerowaste #free"
Tue Sep 29 07:59:13 +0000 2020,1310851612936732672,Woodley,city,51.454745,-0.907199,"""Crusty White Rolls x 6"" in #Reading #UnitedKingdom https://t.co/8ZS7qO3ZO7 #foodwaste #free"
Tue Sep 29 07:59:12 +0000 2020,1310851607513497602,Poplar,city,51.528823,-0.017257,"""HEADS UP: Tesco Collection - Bow church area  "" in #London #UnitedKingdom https://t.co/Tn1Elw4Pj9 #foodwaste #free"
Tue Sep 29 07:59:05 +0000 2020,1310851580170821632,Sprowston,city,52.652,1.3301,"""Warburton white loaf, medium slice"" in #Norwich #UnitedKingdom https://t.co/bbu0cDrq4Y #foodwaste #free"
Tue Sep 29 07:58:42 +0000 2020,1310851481030078466,Sprowston,city,52.652,1.3301,"""Mini Warburton white Toastie loaf"" in #Norwich #UnitedKingdom https://t.co/MlszmJQbkQ #foodwaste #free"
Tue Sep 29 07:58:17 +0000 2020,1310851378701574149,Woodley,city,51.454745,-0.907199,"""Croissants "" in #Reading #UnitedKingdom https://t.co/s76xYKZUZy #foodwaste #free"
Tue Sep 29 07:58:10 +0000 2020,1310851346199973889,Sprowston,city,52.652,1.3301,"""Cherry tomatoes"" in #Norwich #UnitedKingdom https://t.co/C6XQHJWEtg #foodwaste #free"
Tue Sep 29 07:57:51 +0000 2020,1310851266852118528,Woodley,city,51.454745,-0.907199,"""Sweet Pastries "" in #Reading #UnitedKingdom https://t.co/nWq0Kmal7q #foodwaste #free"
Tue Sep 29 07:57:31 +0000 2020,1310851183817490433,Sandhurst,city,51.3454,-0.79132,"""O baby cot bed "" in #Sandhurst #UnitedKingdom https://t.co/JoKw8rR6xW #zerowaste #free"
Tue Sep 29 07:57:00 +0000 2020,1310851054075097088,Woodley,city,51.454745,-0.907199,"""Sweet Pastries "" in #Reading #UnitedKingdom https://t.co/lqAL9Bdy8V #foodwaste #free"
Tue Sep 29 07:56:49 +0000 2020,1310851009707728897,Woodley,city,51.454745,-0.907199,"""Sweet Pastries "" in #Reading #UnitedKingdom https://t.co/hfsfriwhR7 #foodwaste #free"
Tue Sep 29 07:56:36 +0000 2020,1310850952262451203,Woodley,city,51.454745,-0.907199,"""Sweet Pastries "" in #Reading #UnitedKingdom https://t.co/HluvXrSIOg #foodwaste #free"
Tue Sep 29 07:56:27 +0000 2020,1310850915302334464,Woodley,city,51.454745,-0.907199,"""Sweet Pastries "" in #Reading #UnitedKingdom https://t.co/SDaS1FKSDp #foodwaste #free"
Tue Sep 29 07:55:44 +0000 2020,1310850736687898635,Hemel Hempstead,city,51.733,-0.46254,"""5x mixed pastries"" in #HemelHempstead #UnitedKingdom https://t.co/sVg9LFYY9d #foodwaste #free"
Tue Sep 29 07:55:44 +0000 2020,1310850736469823488,Woodley,city,51.454745,-0.907199,"""Croissants (Nuts)"" in #Reading #UnitedKingdom https://t.co/BH7CK0PhrO #foodwaste #free"
Tue Sep 29 07:52:05 +0000 2020,1310849816554082304,Hemel Hempstead,city,51.733,-0.46254,"""6x mixed pastries"" in #HemelHempstead #UnitedKingdom https://t.co/b0qufOBBB5 #foodwaste #free"
Tue Sep 29 07:49:34 +0000 2020,1310849182941446144,Hemel Hempstead,city,51.733,-0.46254,"""5x Mixed Croissants"" in #HemelHempstead #UnitedKingdom https://t.co/EUXLS6GRpc #foodwaste #free"
Tue Sep 29 07:49:30 +0000 2020,1310849166441152513,Hemel Hempstead,city,51.733,-0.46254,"""5x Mixed Croissants"" in #HemelHempstead #UnitedKingdom https://t.co/7Uq7xD57km #foodwaste #free"
Tue Sep 29 07:46:30 +0000 2020,1310848414071091200,Hemel Hempstead,city,51.733,-0.46254,"""Warburtons Soft Brown Thins (6 pack)"" in #HemelHempstead #UnitedKingdom https://t.co/Hjn9paKO9H #foodwaste #free"
Tue Sep 29 07:43:48 +0000 2020,1310847733922701313,Hemel Hempstead,city,51.733,-0.46254,"""White Baguette/French Stick"" in #HemelHempstead #UnitedKingdom https://t.co/pADsmbRDgA #foodwaste #free"
Tue Sep 29 07:43:43 +0000 2020,1310847713412632576,Hemel Hempstead,city,51.733,-0.46254,"""White Baguette/French Stick"" in #HemelHempstead #UnitedKingdom https://t.co/iOLIPdfpBK #foodwaste #free"
Tue Sep 29 07:25:59 +0000 2020,1310843248244666368,Birmingham,city,52.433745,-1.895683,"""Self tan spray (Garnier)"" in #Birmingham #UnitedKingdom https://t.co/AtJayeQ2ZZ #zerowaste #free"
Tue Sep 29 07:23:37 +0000 2020,1310842654486335488,Walthamstow,city,51.5814,-0.03522,"""2 Litt Bottles for Sodastream"" in #London #UnitedKingdom https://t.co/wkeG5ALfg0 #zerowaste #free"
Tue Sep 29 07:21:39 +0000 2020,1310842160162451456,Bucksburn,city,57.1745,-2.19127,"""BREAD BATONS"" in #Aberdeen #UnitedKingdom https://t.co/17aNogyy8K #foodwaste #free"
Tue Sep 29 07:21:26 +0000 2020,1310842103753330691,East,admin,52.531065,-0.269745,"""M&amp;S School White Polo Shirt "" in #Peterborough #UnitedKingdom https://t.co/bfgXiyPXwg #zerowaste #free"
Tue Sep 29 07:12:32 +0000 2020,1310839864095657985,Stoke-on-Trent,city,52.999803,-2.208388,"""Various Synthetic Wigs"" in #StokeonTrent #UnitedKingdom https://t.co/xFWdd4SZDC #zerowaste #free"
Tue Sep 29 07:12:23 +0000 2020,1310839824325242880,Stoke-on-Trent,city,52.999803,-2.208388,"""Key holder"" in #StokeonTrent #UnitedKingdom https://t.co/6k28qdrFpm #zerowaste #free"
Tue Sep 29 07:12:10 +0000 2020,1310839771628023808,Stoke-on-Trent,city,52.999803,-2.208388,"""Black handbag"" in #StokeonTrent #UnitedKingdom https://t.co/tVmhecqRrr #zerowaste #free"
Tue Sep 29 07:04:57 +0000 2020,1310837956991746049,Wandsworth,city,51.4256,-0.15811,"""Logik power charger for laptop"" in #London #UnitedKingdom https://t.co/hA8iX7XmWe #zerowaste #free"
Tue Sep 29 07:03:38 +0000 2020,1310837622709858305,Harrow,city,51.5891,-0.34729,"""Children’s Kinx Bicycle"" in #Harrow #UnitedKingdom https://t.co/TBnIkzxfI7 #zerowaste #free"
Tue Sep 29 07:02:43 +0000 2020,1310837395588349954,Wandsworth,city,51.4256,-0.15811,"""Xmas decoration cat"" in #London #UnitedKingdom https://t.co/bhA9I7h7iP #zerowaste #free"
Tue Sep 29 06:56:29 +0000 2020,1310835826784456704,Eltham,city,51.4454,0.0833,"""TESCO MIXED PASTRIES"" in #London #UnitedKingdom https://t.co/R3maWGkCHg #foodwaste #free"
Tue Sep 29 06:56:16 +0000 2020,1310835768764641280,Eltham,city,51.4454,0.0833,"""TESCO MIXED PASTRIES"" in #London #UnitedKingdom https://t.co/aCG5YxierX #foodwaste #free"
Tue Sep 29 06:56:06 +0000 2020,1310835728578994182,Eltham,city,51.4454,0.0833,"""YOGHURT RAISIN BITES"" in #London #UnitedKingdom https://t.co/GuasWepY7L #foodwaste #free"
Tue Sep 29 06:55:45 +0000 2020,1310835642591522818,Islington,city,51.5595,-0.13143,"""Red ladybird Trunki"" in #London #UnitedKingdom https://t.co/cUz4GkFdrd #zerowaste #free"
Tue Sep 29 06:42:22 +0000 2020,1310832271574863872,Pontypool,city,51.7078,-3.05039,"""Various bunches of flowers"" in #Pontypool #UnitedKingdom https://t.co/4DQVYyk4sC #zerowaste #free"
Tue Sep 29 06:40:32 +0000 2020,1310831811392671751,Eltham,city,51.4454,0.0833,"""SIMPLY NUT &amp; SEED MIX"" in #London #UnitedKingdom https://t.co/VPV8CzatET #foodwaste #free"
Tue Sep 29 06:40:28 +0000 2020,1310831796234444801,Swadlincote,city,52.7744,-1.56937,"""6 hot dog rolls"" in #Swadlincote #UnitedKingdom https://t.co/QzOgPYaF9Q #foodwaste #free"
Tue Sep 29 06:35:47 +0000 2020,1310830617119133696,Hatfield,city,51.7651,-0.24119,"""High protein noodles"" in #Hatfield #UnitedKingdom https://t.co/cLiWdl7nnQ #foodwaste #free"
Tue Sep 29 06:34:26 +0000 2020,1310830277971906560,Sheffield,city,53.3635,-1.40581,"""2 x 14-15 short sleeved #back2school# shirts "" in #Sheffield #UnitedKingdom https://t.co/gcHNowNU6A #zerowaste #free"
Tue Sep 29 06:28:40 +0000 2020,1310828825006297088,Lambeth,city,51.4581,-0.13371,"""Beautiful Chest of Drawers "" in #London #UnitedKingdom https://t.co/TrI2fTep3I #zerowaste #free"
Tue Sep 29 06:26:46 +0000 2020,1310828345186189312,Ipswich,city,52.0392,1.1874,"""Baby leaf salad"" in #Ipswich #UnitedKingdom https://t.co/vluJIlMPKH #foodwaste #free"
Tue Sep 29 06:26:36 +0000 2020,1310828305826938881,Ipswich,city,52.0392,1.1874,"""Radishes"" in #Ipswich #UnitedKingdom https://t.co/ZY3RARrch2 #foodwaste #free"
Tue Sep 29 06:26:20 +0000 2020,1310828238520938496,Ipswich,city,52.0392,1.1874,"""Coriander"" in #Ipswich #UnitedKingdom https://t.co/AxeWpqEDJT #foodwaste #free"
Tue Sep 29 06:26:06 +0000 2020,1310828178382958592,Ipswich,city,52.0392,1.1874,"""Coriander"" in #Ipswich #UnitedKingdom https://t.co/luD0neEXwK #foodwaste #free"
Tue Sep 29 06:25:54 +0000 2020,1310828128227520514,Ipswich,city,52.0392,1.1874,"""Coriander"" in #Ipswich #UnitedKingdom https://t.co/7yGYDt1t5v #foodwaste #free"
Tue Sep 29 06:25:37 +0000 2020,1310828058752974849,Ipswich,city,52.0392,1.1874,"""Coriander"" in #Ipswich #UnitedKingdom https://t.co/fFE70mibcj #foodwaste #free"
Tue Sep 29 06:25:25 +0000 2020,1310828006005444613,Ipswich,city,52.0392,1.1874,"""Beetroot salad"" in #Ipswich #UnitedKingdom https://t.co/XD6CYdZXCi #foodwaste #free"
Tue Sep 29 06:25:11 +0000 2020,1310827949785051141,Ipswich,city,52.0392,1.1874,"""Mediterranean salad my x"" in #Ipswich #UnitedKingdom https://t.co/EoIUYw0LIs #foodwaste #free"
Tue Sep 29 06:24:37 +0000 2020,1310827805429714944,Ipswich,city,52.039198,1.187396,"""2 x half baton"" in #Ipswich #UnitedKingdom https://t.co/eXtmh6s2O3 #foodwaste #free"
Tue Sep 29 06:24:25 +0000 2020,1310827756729532416,Ipswich,city,52.039198,1.187396,"""Full size baguette"" in #Ipswich #UnitedKingdom https://t.co/eHifa07sk5 #foodwaste #free"
Tue Sep 29 05:51:18 +0000 2020,1310819422030958593,Edinburgh,city,55.936897,-3.211665,"""Bathroom wall cabinet"" in #Edinburgh #UnitedKingdom https://t.co/fODZvzAdt8 #zerowaste #free"
Tue Sep 29 05:03:30 +0000 2020,1310807392347738113,Poplar,city,51.519831,-0.07,"""4x mystery pastries"" in #London #UnitedKingdom https://t.co/6zaSBvh61a #foodwaste #free"
Tue Sep 29 05:03:23 +0000 2020,1310807360458420224,Poplar,city,51.519831,-0.07,"""4x mystery pastries"" in #London #UnitedKingdom https://t.co/FAmYKCYF8v #foodwaste #free"
Tue Sep 29 05:03:20 +0000 2020,1310807351142879233,Poplar,city,51.519831,-0.07,"""4x mystery pastries"" in #London #UnitedKingdom https://t.co/tMPfAwGMiz #foodwaste #free"
Tue Sep 29 05:03:07 +0000 2020,1310807295325077504,Poplar,city,51.519831,-0.07,"""4x mystery pastries"" in #London #UnitedKingdom https://t.co/h8HbmtMues #foodwaste #free"
Tue Sep 29 05:03:07 +0000 2020,1310807294737887232,Poplar,city,51.519831,-0.07,"""4x mystery pastries"" in #London #UnitedKingdom https://t.co/lGJA1jE49o #foodwaste #free"
Tue Sep 29 04:41:20 +0000 2020,1310801811704606720,Winchester,city,51.0657,-1.30386,"""3 pairs of size 3 shoes"" in #Winchester #UnitedKingdom https://t.co/prboUTtE0U #zerowaste #free"
Tue Sep 29 03:42:28 +0000 2020,1310786999452925953,Wednesfield,city,52.606,-2.1118,"""Cakes"" in #Wolverhampton #UnitedKingdom https://t.co/WpS9COwYmH #foodwaste #free"
Tue Sep 29 03:40:17 +0000 2020,1310786449445457921,Wednesfield,city,52.606,-2.1118,"""Bread,bread rolls,bagels, bread loafs"" in #Wolverhampton #UnitedKingdom https://t.co/kf62FFgyET #foodwaste #free"
Tue Sep 29 03:39:01 +0000 2020,1310786132775440384,Wednesfield,city,52.606,-2.1118,"""Veg"" in #Wolverhampton #UnitedKingdom https://t.co/3wh7SCYcCK #foodwaste #free"
Tue Sep 29 03:32:14 +0000 2020,1310784424267710470,Wednesfield,city,52.606,-2.1118,"""eggs"" in #Wolverhampton #UnitedKingdom https://t.co/hEBy07dHi8 #foodwaste #free"
Tue Sep 29 03:21:13 +0000 2020,1310781651543359491,East Ham,city,51.5109,0.03286,"""Cravendale by ARLA 2 L"" in #London #UnitedKingdom https://t.co/sYGQawmKN1 #foodwaste #free"
Tue Sep 29 02:52:01 +0000 2020,1310774303680614400,East Ham,city,51.5109,0.03286,"""Skimmed 0.1% Fat milk by TESCO 500 ml"" in #London #UnitedKingdom https://t.co/WwPBloFhWb #foodwaste #free"
Tue Sep 29 02:51:59 +0000 2020,1310774296000765953,East Ham,city,51.5109,0.03286,"""Skimmed 0.1% Fat milk by TESCO 500 ml"" in #London #UnitedKingdom https://t.co/VBKfAU8lST #foodwaste #free"
Tue Sep 29 02:36:12 +0000 2020,1310770323806191617,Warrington,city,53.3714,-2.54065,"""Flavoured t bags"" in #Warrington #UnitedKingdom https://t.co/Ysogksodve #foodwaste #free"
Tue Sep 29 02:30:59 +0000 2020,1310769011337105408,Marlow,city,51.57041,-0.777017,"""3x cocktail sausages"" in #Marlow #UnitedKingdom https://t.co/IfAuMxESLX #foodwaste #free"
Tue Sep 29 02:30:58 +0000 2020,1310769003619659777,Marlow,city,51.57041,-0.777017,"""wrap"" in #Marlow #UnitedKingdom https://t.co/Ey4blfYYDz #foodwaste #free"
Tue Sep 29 02:30:41 +0000 2020,1310768932916277249,Marlow,city,51.57041,-0.777017,"""falafel salad"" in #Marlow #UnitedKingdom https://t.co/eoyHVkDCh7 #foodwaste #free"
Tue Sep 29 02:00:01 +0000 2020,1310761215405240320,Stevenage,city,51.90847,-0.21208,"""Danish cinnamon iced pastry"" in #Stevenage #UnitedKingdom https://t.co/CakFmgh5fX #foodwaste #free"
Tue Sep 29 01:59:51 +0000 2020,1310761176008208391,Stevenage,city,51.90847,-0.21208,"""Danish cinnamon iced pastry"" in #Stevenage #UnitedKingdom https://t.co/ONSR9jk6Zd #foodwaste #free"
Tue Sep 29 01:59:05 +0000 2020,1310760982369701890,Stevenage,city,51.908447,-0.212081,"""Posh Cheddar baguette"" in #Stevenage #UnitedKingdom https://t.co/qauGZJbS4s #foodwaste #free"
Tue Sep 29 01:50:40 +0000 2020,1310758864044916737,Walthamstow,city,51.5622,-0.00383,"""Bay leaf seed/fruit pods set of 4 "" in #London #UnitedKingdom https://t.co/1bLqKmgrr0 #zerowaste #free"
Tue Sep 29 01:35:13 +0000 2020,1310754977049178112,Eltham,city,51.482061,0.070035,"""Across the nightingale floor - Liam Hearn"" in #London #UnitedKingdom https://t.co/6NpK0zt3QI #zerowaste #free"
Tue Sep 29 01:34:40 +0000 2020,1310754837269749760,Eltham,city,51.482061,0.070035,"""Across the nightingale floor - Liam Hearn"" in #London #UnitedKingdom https://t.co/nz9ECzzyWI #zerowaste #free"
Tue Sep 29 01:34:30 +0000 2020,1310754796580868096,Eltham,city,51.482061,0.070035,"""Heeled boots"" in #London #UnitedKingdom https://t.co/DfRsuK2nAp #zerowaste #free"
Tue Sep 29 01:22:23 +0000 2020,1310751746088673286,Stevenage,city,51.90847,-0.21208,"""Celery sticks"" in #Stevenage #UnitedKingdom https://t.co/CzTrlfcBho #foodwaste #free"
Tue Sep 29 01:22:09 +0000 2020,1310751686634491906,Stevenage,city,51.90847,-0.21208,"""Sweet crunchy stir fry large"" in #Stevenage #UnitedKingdom https://t.co/KyVxfjhUMK #foodwaste #free"
Tue Sep 29 01:21:04 +0000 2020,1310751415745347584,Stevenage,city,51.90847,-0.21208,"""Chunky Cheese rolls x2"" in #Stevenage #UnitedKingdom https://t.co/QQlI47sc3w #foodwaste #free"
Tue Sep 29 01:17:52 +0000 2020,1310750608593428481,East Ham,city,51.5109,0.03286,"""Chicken &amp; Becon Mayo sandwich by TESCO "" in #London #UnitedKingdom https://t.co/YLbC8l3jn4 #foodwaste #free"
Tue Sep 29 01:16:39 +0000 2020,1310750303403335680,Stevenage,city,51.90847,-0.21208,"""Danish cinnamon iced pastry"" in #Stevenage #UnitedKingdom https://t.co/Trp0YYVQ5i #foodwaste #free"
Tue Sep 29 01:16:37 +0000 2020,1310750296814039040,Stevenage,city,51.90847,-0.21208,"""Danish cinnamon iced pastry"" in #Stevenage #UnitedKingdom https://t.co/wwBdNav2Tm #foodwaste #free"
Tue Sep 29 01:16:37 +0000 2020,1310750296239415296,Stevenage,city,51.90847,-0.21208,"""Danish cinnamon iced pastry"" in #Stevenage #UnitedKingdom https://t.co/QwE1YFOg0b #foodwaste #free"
Tue Sep 29 01:16:29 +0000 2020,1310750262873686016,Stevenage,city,51.90847,-0.21208,"""Danish cinnamon iced pastry"" in #Stevenage #UnitedKingdom https://t.co/OAXr5Bg39G #foodwaste #free"
Tue Sep 29 01:14:19 +0000 2020,1310749716242628608,Stevenage,city,51.90847,-0.21208,"""Chocolate croissant"" in #Stevenage #UnitedKingdom https://t.co/D4yxsi3pBD #foodwaste #free"
Tue Sep 29 01:13:34 +0000 2020,1310749528551809025,Stevenage,city,51.90847,-0.21208,"""Little gem lettuce x2 pack"" in #Stevenage #UnitedKingdom https://t.co/38trGU5sBV #foodwaste #free"
Tue Sep 29 01:12:20 +0000 2020,1310749214960488449,Stevenage,city,51.90847,-0.21208,"""Chocolate centred pastry"" in #Stevenage #UnitedKingdom https://t.co/GWoSkkaBsx #foodwaste #free"
